ticket_id,timestamp,complaint_text,department_id,district,neighborhood,latitude,longitude,platform
883,2024-12-26 06:36:48,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Tuzla,Aydınlı,40.847021,29.280362,Email
884,2024-12-27 03:52:18,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Beyoğlu,Cihangir,41.031881,28.979655,ALO153
885,2024-12-25 15:34:07,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Kartal,Kordonboyu,40.903749,29.169140,ALO153
886,2024-12-27 00:55:32,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Sarıyer,İstinye,41.109772,29.051512,ALO153
887,2024-12-27 20:14:12,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Maltepe,Altayçeşme,40.947923,29.122106,Email
888,2024-12-26 19:44:59,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Esenyurt,Fatih,41.017366,28.684616,Email
889,2024-12-25 23:13:06,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Başakşehir,Bahçeşehir,41.080375,28.802787,ALO153
890,2024-12-27 05:55:19,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Silivri,Gümüşyaka,41.081460,28.211085,Email
891,2024-12-26 17:06:34,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Başakşehir,Bahçeşehir,41.080882,28.802567,İstanbul Senin
892,2024-12-26 00:24:53,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Beykoz,Çubuklu,41.099209,29.069510,Email
893,2024-12-27 18:38:27,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Maltepe,Cevizli,40.939840,29.145555,İstanbul Senin
894,2024-12-27 05:30:44,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Eyüpsultan,Eyüp,41.045511,28.925129,Email
895,2024-12-25 23:54:47,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Bakırköy,Ataköy,40.973075,28.863243,ALO153
896,2024-12-25 11:09:16,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Sarıyer,Tarabya,41.127215,29.063609,Email
897,2024-12-26 03:19:38,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Bakırköy,Kartaltepe,40.985068,28.892368,ALO153
898,2024-12-26 21:36:04,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Beşiktaş,Bebek,41.078095,29.041871,ALO153
899,2024-12-25 12:38:42,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Sancaktepe,Emek,40.991252,29.245581,Email
900,2024-12-27 07:22:07,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Fatih,Laleli,41.012652,28.957969,Email
901,2024-12-25 20:33:18,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Bağcılar,Yıldıztepe,41.040380,28.849214,İstanbul Senin
902,2024-12-25 05:05:58,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Silivri,Alibeyli,41.071468,28.221908,ALO153
903,2024-12-27 15:46:48,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Bağcılar,Güneşli,41.032586,28.844690,İstanbul Senin
904,2024-12-26 00:54:07,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Başakşehir,Bahçeşehir,41.084120,28.803056,ALO153
905,2024-12-26 14:20:40,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Kartal,Kordonboyu,40.903367,29.168827,ALO153
906,2024-12-27 05:50:58,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Şile,Balibey,41.175051,29.613325,İstanbul Senin
907,2024-12-26 11:07:32,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Kağıthane,Gültepe,41.072353,28.971031,İstanbul Senin
908,2024-12-25 07:23:11,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Silivri,Alibeyli,41.074721,28.224069,ALO153
909,2024-12-25 21:03:12,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Sarıyer,İstinye,41.108175,29.051665,İstanbul Senin
910,2024-12-27 18:44:45,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Büyükçekmece,Güzelce,41.030269,28.592145,Email
911,2024-12-25 16:28:23,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Kadıköy,Acıbadem,40.977930,29.047717,ALO153
912,2024-12-27 07:16:20,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Çatalca,Kaleiçi,41.137900,28.432810,Email
913,2024-12-26 01:20:41,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Pendik,Kurtköy,40.907428,29.222307,İstanbul Senin
914,2024-12-25 17:41:48,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Esenyurt,Akevler,41.012214,28.672739,Email
915,2024-12-25 06:35:06,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Gaziosmanpaşa,Karlıtepe,41.092998,28.892461,İstanbul Senin
916,2024-12-26 14:14:50,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Bağcılar,Yıldıztepe,41.041850,28.851248,ALO153
917,2024-12-25 12:24:02,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Beykoz,Anadolu Hisarı,41.082565,29.063469,ALO153
918,2024-12-27 23:14:44,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Beşiktaş,Etiler,41.076896,29.022844,Email
919,2024-12-26 13:23:12,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Bakırköy,Kartaltepe,40.985548,28.891425,ALO153
920,2024-12-26 14:55:54,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Arnavutköy,Anadolu,41.181047,28.673289,Email
921,2024-12-26 17:38:07,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Fatih,Sultanahmet,41.006928,28.978754,İstanbul Senin
922,2024-12-25 15:58:23,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Fatih,Laleli,41.011576,28.957906,ALO153
923,2024-12-26 05:39:38,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Kağıthane,Çağlayan,41.067234,28.962698,Email
924,2024-12-27 16:33:36,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Beyoğlu,Cihangir,41.034146,28.981354,ALO153
925,2024-12-25 11:06:22,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Çekmeköy,Alemdağ,41.045865,29.211256,ALO153
926,2024-12-27 14:35:26,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Başakşehir,Bahçeşehir,41.083391,28.800437,Email
927,2024-12-26 11:35:20,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Beşiktaş,Bebek,41.079437,29.042384,İstanbul Senin
928,2024-12-27 13:10:25,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Silivri,Alibeyli,41.074895,28.225002,İstanbul Senin
929,2024-12-26 11:10:04,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Bahçelievler,Şirinevler,41.002179,28.836657,ALO153
930,2024-12-25 20:53:57,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Başakşehir,Başak,41.074924,28.791674,Email
931,2024-12-26 23:55:48,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Bağcılar,Yıldıztepe,41.040387,28.851690,İstanbul Senin
932,2024-12-25 06:56:36,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Esenler,Atışalanı,41.040806,28.868155,Email
933,2024-12-25 17:25:43,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Gaziosmanpaşa,Yenimahalle,41.088575,28.886002,İstanbul Senin
934,2024-12-27 09:10:10,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Fatih,Sultanahmet,41.006745,28.981638,İstanbul Senin
935,2024-12-25 09:44:32,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Şile,Balibey,41.175185,29.612898,Email
936,2024-12-25 19:34:57,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Bahçelievler,Yenibosna,40.992699,28.821778,ALO153
937,2024-12-27 17:57:13,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Pendik,Kurtköy,40.907039,29.222087,İstanbul Senin
938,2024-12-27 19:28:23,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Zeytinburnu,Kazlıçeşme,41.004930,28.902533,Email
939,2024-12-26 03:31:39,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Fatih,Aksaray,41.015750,28.952570,ALO153
940,2024-12-26 04:39:52,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Şişli,Mecidiyeköy,41.061999,28.991407,İstanbul Senin
941,2024-12-27 00:12:44,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Kadıköy,Suadiye,40.962844,29.077083,Email
942,2024-12-27 03:19:58,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Kadıköy,Göztepe,40.974505,29.065572,İstanbul Senin
943,2024-12-26 17:47:50,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Esenler,Atışalanı,41.038424,28.869072,Email
944,2024-12-26 22:35:06,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Kadıköy,Bostancı,40.958498,29.087516,İstanbul Senin
945,2024-12-26 09:42:43,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Kadıköy,Fenerbahçe,40.967875,29.039575,İstanbul Senin
946,2024-12-25 21:46:28,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Ataşehir,Barbaros,40.987582,29.124880,Email
947,2024-12-25 06:12:07,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Çatalca,Ferhatpaşa,41.142616,28.422563,Email
948,2024-12-25 13:08:47,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Arnavutköy,Anadolu,41.183183,28.675029,ALO153
949,2024-12-25 18:01:11,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Eyüpsultan,Alibeyköy,41.069463,28.914112,Email
950,2024-12-26 13:47:19,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Üsküdar,Çengelköy,41.054334,29.053856,İstanbul Senin
951,2024-12-25 12:34:59,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Sarıyer,Tarabya,41.129430,29.064551,İstanbul Senin
952,2024-12-25 12:44:51,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Sarıyer,Emirgan,41.113774,29.054937,İstanbul Senin
953,2024-12-26 09:36:52,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Büyükçekmece,Güzelce,41.030965,28.591838,İstanbul Senin
954,2024-12-25 20:54:13,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Bayrampaşa,Muratpaşa,41.048539,28.900180,İstanbul Senin
955,2024-12-25 13:16:32,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Kadıköy,Fenerbahçe,40.966713,29.039220,ALO153
956,2024-12-25 12:31:53,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Sarıyer,İstinye,41.108949,29.049686,İstanbul Senin
957,2024-12-26 18:05:35,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Bahçelievler,Soğanlı,41.002976,28.862929,ALO153
958,2024-12-25 16:11:01,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Kadıköy,Moda,40.983249,29.026403,Email
959,2024-12-26 12:13:41,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Kartal,Kordonboyu,40.901630,29.166386,İstanbul Senin
960,2024-12-26 02:09:50,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Sultanbeyli,Abdurrahmangazi,40.960911,29.262127,İstanbul Senin
961,2024-12-26 07:23:44,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Bağcılar,Yıldıztepe,41.040387,28.851690,ALO153
962,2024-12-26 19:52:00,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Büyükçekmece,Dizdariye,41.027201,28.582873,Email
963,2024-12-26 07:29:12,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Bayrampaşa,Cevatpaşa,41.042407,28.894645,ALO153
964,2024-12-27 18:23:18,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Pendik,Velibaba,40.913782,29.230310,İstanbul Senin
965,2024-12-25 00:20:30,"Merhabalar, İstanbul Senin uygulamasına giremiyorum. 5 gündür 'şifre hatalı' diyor ama şifremi biliyorum. Sıfırlama da çalışmıyor. Yardım edin.",11,Sarıyer,Maslak,41.110618,28.991548,Email
966,2024-12-26 18:53:39,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Bağcılar,Güneşli,41.032586,28.844690,ALO153
967,2024-12-27 03:01:31,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Maltepe,Altayçeşme,40.947981,29.122435,İstanbul Senin
968,2024-12-26 03:14:22,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Beşiktaş,Levent,41.075416,29.009605,ALO153
969,2024-12-26 15:10:00,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Zeytinburnu,Kazlıçeşme,41.001613,28.899502,Email
970,2024-12-27 09:12:23,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Kartal,Kordonboyu,40.902738,29.168550,Email
971,2024-12-27 12:13:18,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Başakşehir,Başak,41.074787,28.790574,İstanbul Senin
972,2024-12-26 17:32:08,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Sancaktepe,Akpınar,40.983666,29.230511,ALO153
973,2024-12-26 11:41:46,"Merhaba, uygulamada randevu alma özelliği yok mu? Diğer belediyelerde var. Eklenebilir mi? Çok işimize yarardı.",11,Kadıköy,Fenerbahçe,40.966283,29.039464,ALO153
974,2024-12-27 01:59:06,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Beşiktaş,Levent,41.078428,29.009760,İstanbul Senin
975,2024-12-25 06:42:59,"Selam, şifre sıfırlama maili 12 saattir gelmiyor. Spam de baktım yok. Farklı mail denedim yine yok. Sistem sorunu mu?",11,Şişli,Mecidiyeköy,41.063723,28.991981,İstanbul Senin
976,2024-12-26 02:23:09,"Günaydın, mobil uygulamada fatura ödeme çalışmıyor. 'Ödeme al' butonuna tıklıyorum ama hiçbir şey olmuyor. iPhone 12 kullanıyorum. Güncelleme var mı?",11,Bahçelievler,Soğanlı,41.001972,28.861142,Email
977,2024-12-26 14:39:40,"İyi günler, e-devletten ruhsat başvurusu yapmaya çalışıyorum, sayfa hata veriyor. 'Beklenmeyen hata' diyor. Tarayıcı sorunu mu?",11,Zeytinburnu,Kazlıçeşme,41.004889,28.901982,ALO153
